clube_id,pontos_num,preco_num,variacao_num,partida_id,mando,nota,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,vencedor
293.0,89.39999999999999,108.7,14.17,180103.0,1,81.5,17,19,3,1,2,5,3,0,0,13,15,0,2,0,5,1,0,0,1
283.0,81.80000000000001,171.25,8.49,180104.0,1,94.5,14,36,3,0,2,4,3,2,0,14,16,0,3,0,6,1,0,0,1
277.0,10.3,131.59,-3.3899999999999997,180104.0,0,74.0,14,35,0,0,1,4,0,1,0,15,14,0,1,0,0,0,0,3,-1
315.0,47.199999999999996,86.18999999999998,3.8200000000000007,180105.0,0,81.0,14,27,0,0,5,8,0,3,0,11,15,0,1,0,6,0,0,0,0
287.0,47.50000000000001,102.49,5.120000000000001,180105.0,1,68.0,15,23,0,0,0,6,0,1,0,11,15,0,1,0,5,3,0,0,0
276.0,15.2,134.2,-5.79,180106.0,0,73.5,15,27,0,0,2,6,0,2,0,13,21,0,1,0,0,1,0,1,-1
282.0,64.6,103.21000000000001,4.2299999999999995,180106.0,1,83.0,20,28,1,0,1,8,1,0,0,12,16,0,0,0,5,2,0,0,1
284.0,78.50000000000001,133.31,15.61,180107.0,1,79.5,20,17,1,0,3,6,2,1,0,17,14,0,1,0,4,2,0,0,1
288.0,6.799999999999999,94.77,-5.180000000000001,180107.0,0,76.5,16,27,0,0,2,5,0,1,0,12,21,0,2,0,0,0,0,2,-1
282.0,20.5,134.47,-4.479999999999998,180108.0,0,86.5,24,37,1,0,2,5,2,1,0,8,12,1,5,0,0,2,0,2,0
316.0,18.0,65.27000000000001,-5.8100000000000005,180108.0,1,79.0,12,28,1,0,3,4,1,7,0,18,25,0,7,0,0,1,0,2,0
315.0,58.49999999999999,90.8,-1.44,180109.0,0,81.0,11,23,1,0,3,3,1,0,0,14,18,0,1,1,5,3,0,0,1
265.0,16.099999999999998,66.82000000000001,-5.059999999999999,180109.0,1,76.5,18,31,0,0,7,2,0,5,0,10,11,0,1,0,0,1,0,1,-1
285.0,37.10000000000001,139.98,-3.85,180110.0,0,79.0,10,31,0,0,3,4,0,5,0,13,14,0,1,0,5,0,0,0,1
290.0,-2.600000000000001,89.95999999999998,-1.5,180110.0,1,76.0,13,44,0,0,2,2,0,2,0,11,14,1,1,0,0,0,0,1,-1
285.0,48.70000000000001,125.02000000000001,5.84,180111.0,1,84.5,10,28,2,0,4,6,2,2,0,17,16,0,3,0,0,2,0,1,1
266.0,29.89999999999999,154.87,0.9300000000000002,180111.0,0,86.0,15,28,1,0,5,7,1,0,0,12,11,0,3,0,0,1,0,2,-1
277.0,26.099999999999998,124.13,-12.200000000000001,180112.0,0,78.0,19,29,0,0,7,6,0,1,0,13,11,0,1,0,0,2,0,3,-1
288.0,89.0,71.35000000000001,14.649999999999999,180112.0,1,83.5,9,26,3,0,2,3,3,0,0,16,20,0,4,0,5,5,0,0,1
294.0,7.000000000000001,95.85,-6.619999999999999,180113.0,0,72.5,17,36,0,0,6,7,0,0,0,7,13,0,2,0,0,1,0,3,-1
290.0,98.2,106.32,13.559999999999997,180113.0,1,81.5,13,24,2,0,1,3,3,1,0,19,16,0,2,0,6,4,0,0,1
282.0,27.200000000000003,114.73,-2.8600000000000003,180114.0,0,73.5,15,36,1,0,1,5,1,1,0,10,15,0,2,0,0,4,0,2,-1
262.0,58.0,109.9,1.15,180114.0,1,86.5,14,40,1,0,6,3,2,2,0,27,16,0,2,0,0,1,0,1,1
292.0,42.39999999999999,103.98,2.4299999999999997,180115.0,1,86.5,16,31,1,1,7,9,1,2,0,12,19,0,0,0,0,2,0,1,1
275.0,21.2,92.58000000000001,-3.43,180115.0,0,68.0,19,26,0,0,2,2,1,0,0,8,17,1,1,0,0,5,0,2,-1
264.0,94.3,164.88,7.260000000000001,180116.0,1,85.5,17,24,3,0,6,9,5,2,0,21,12,0,1,0,0,1,0,2,1
290.0,43.0,98.14000000000001,6.679999999999999,180116.0,0,70.0,12,37,2,0,2,3,2,2,0,15,17,0,3,0,0,6,0,5,-1
293.0,15.5,100.13,-3.13,180117.0,0,82.5,18,39,0,1,3,5,0,4,1,16,17,0,2,0,0,1,0,2,-1
277.0,64.4,139.99,7.3500000000000005,180117.0,1,79.0,17,29,1,0,6,8,2,2,0,10,18,0,0,0,5,0,0,0,1
294.0,52.60000000000001,75.81,4.57,180118.0,1,88.5,11,26,1,0,3,7,2,6,0,10,20,0,3,0,5,1,0,0,1
287.0,15.5,88.86,-7.459999999999997,180118.0,0,72.5,20,54,0,0,1,3,0,2,0,13,11,0,1,0,0,3,0,2,-1
284.0,19.999999999999996,125.03,-8.62,180119.0,0,82.5,16,31,0,0,4,2,0,2,0,17,14,0,3,0,0,1,0,1,-1
283.0,67.3,164.68999999999997,-1.6199999999999999,180119.0,1,87.5,14,48,1,0,4,5,1,4,0,21,17,0,4,0,5,4,0,0,1
288.0,39.2,95.82,1.75,180120.0,0,81.0,18,40,0,0,3,5,0,1,0,16,22,0,5,0,6,0,0,0,0
265.0,31.299999999999994,83.17,-2.1399999999999997,180120.0,1,72.0,22,36,0,0,3,3,0,5,0,5,20,0,2,0,5,3,0,0,0
276.0,67.1,135.63,3.7399999999999984,180121.0,0,90.5,10,28,0,0,0,3,1,4,0,22,18,0,1,0,6,2,0,0,1
285.0,28.700000000000003,136.0,-4.59,180121.0,1,80.5,18,25,0,1,2,4,0,2,0,17,10,0,1,0,0,0,0,1,-1
263.0,24.499999999999996,93.0,-8.77,180122.0,0,71.5,26,38,0,0,5,6,0,2,0,16,13,0,2,0,0,0,0,1,-1
316.0,76.49999999999999,69.54,10.260000000000002,180122.0,1,85.5,12,35,1,1,2,6,1,2,0,24,27,0,1,0,5,3,0,0,1
315.0,57.09999999999999,88.0,3.64,180123.0,1,81.0,13,26,1,0,2,5,1,3,0,12,12,0,2,0,5,2,0,0,1
266.0,6.600000000000001,157.64000000000001,-4.98,180123.0,0,70.0,13,36,0,0,6,3,0,0,0,9,15,0,2,1,0,2,0,1,-1
264.0,14.700000000000003,138.65,-0.9999999999999997,180124.0,0,76.0,12,35,0,1,1,4,0,2,0,7,8,0,1,0,0,3,0,1,-1
316.0,42.5,67.61,4.449999999999999,180124.0,1,82.0,8,39,1,0,3,6,1,3,0,10,13,0,2,0,5,0,0,0,1
315.0,21.6,83.13,-3.73,180125.0,0,79.0,15,23,0,1,4,2,0,4,0,13,14,0,1,0,0,1,0,1,-1
263.0,39.800000000000004,101.95,4.670000000000001,180125.0,1,81.5,13,34,1,0,4,5,1,2,0,5,17,0,2,0,5,1,0,0,1
266.0,68.5,137.16,13.059999999999999,180126.0,1,78.0,11,29,3,0,3,7,4,5,0,4,11,0,1,0,4,0,0,0,1
292.0,6.0,102.74000000000001,-4.94,180126.0,0,64.5,11,31,0,1,1,6,0,2,0,8,13,0,0,0,0,1,0,4,-1
276.0,39.4,123.41,0.029999999999998694,180127.0,1,72.5,9,28,1,0,6,5,2,1,0,19,20,0,5,0,0,1,0,1,1
277.0,42.8,154.93,-1.96,180127.0,0,81.5,19,38,0,0,4,6,1,2,0,20,11,0,2,0,0,3,0,2,-1
294.0,11.499999999999998,72.22999999999999,-4.139999999999999,180128.0,0,55.0,17,24,0,0,0,4,0,1,0,17,18,0,4,1,0,1,0,1,-1
275.0,40.8,103.83999999999999,3.5999999999999996,180128.0,1,79.0,17,25,1,0,2,4,1,1,0,5,18,0,6,0,7,0,0,0,1
293.0,39.49999999999999,114.45,4.8500000000000005,180129.0,1,78.5,21,39,0,0,4,4,0,1,0,12,24,0,1,0,5,1,0,0,0
265.0,34.60000000000001,78.47000000000001,0.3599999999999999,180129.0,0,74.5,24,39,0,0,1,3,0,0,0,6,20,0,1,0,6,1,0,0,0
282.0,46.80000000000001,116.42,5.92,180130.0,1,82.0,16,40,1,0,0,3,1,6,0,11,10,0,3,0,5,2,0,0,1
285.0,19.099999999999998,144.07000000000002,-1.0,180130.0,0,80.0,10,32,0,1,4,4,0,3,0,17,16,0,2,0,0,0,0,1,-1
316.0,47.9,68.09,-2.1800000000000006,180131.0,0,85.0,15,31,1,0,2,4,1,1,0,12,24,0,2,0,5,1,0,0,1
287.0,18.5,86.8,-1.7300000000000002,180131.0,1,77.5,22,31,0,0,4,5,0,0,1,14,16,0,2,0,0,1,0,1,-1
264.0,30.1,164.69,-7.92,180132.0,0,80.0,11,45,1,1,7,4,1,0,0,19,11,0,3,1,0,0,0,2,-1
284.0,53.199999999999996,146.61999999999998,5.939999999999999,180132.0,1,84.5,10,30,1,0,0,4,2,4,0,22,10,0,2,0,0,3,0,1,1
262.0,67.4,115.44000000000001,5.68,180133.0,0,87.0,16,25,0,2,1,4,2,4,0,13,10,0,0,0,5,0,0,0,1
288.0,-0.7000000000000002,94.28,-6.29,180133.0,1,61.5,10,36,0,0,2,5,0,1,0,13,18,0,2,1,0,0,0,2,-1
283.0,47.8,156.1,-1.6599999999999997,180134.0,0,90.0,18,16,1,0,4,2,1,1,0,1,18,0,4,0,6,3,0,0,1
290.0,-1.9000000000000001,81.26000000000002,-6.73,180134.0,1,80.5,16,35,0,0,3,4,0,1,1,9,19,0,4,0,0,1,0,1,-1
263.0,34.4,79.21000000000002,4.07,180135.0,1,89.5,17,30,2,0,1,3,2,0,0,9,13,0,2,0,0,1,0,1,1
262.0,24.200000000000003,72.61,-7.480000000000001,180135.0,0,76.5,12,32,0,1,2,5,1,3,0,14,17,0,1,0,0,1,0,2,-1
277.0,11.799999999999999,130.39000000000001,-5.32,180136.0,0,69.5,11,26,0,0,3,2,0,3,0,11,9,0,2,0,0,1,0,1,-1
263.0,54.50000000000001,110.94,1.17,180136.0,1,83.0,9,24,0,0,4,5,1,0,0,11,14,0,2,0,5,3,0,0,1
292.0,74.7,110.71999999999998,12.08,180137.0,1,82.5,15,25,1,0,4,7,2,0,0,14,22,0,3,0,7,1,0,0,1
288.0,20.1,96.36,0.26,180137.0,0,78.5,21,31,0,2,1,3,0,2,0,14,16,0,4,0,0,2,0,2,-1
266.0,25.5,152.82000000000002,-6.589999999999999,180138.0,0,83.0,20,31,0,0,3,5,1,3,0,14,18,0,2,0,0,1,0,1,0
264.0,20.499999999999996,157.68,-3.59,180138.0,1,78.5,18,25,1,1,1,8,1,1,0,7,21,0,3,0,0,1,0,1,0
275.0,28.2,99.62,-2.9,180139.0,1,70.5,29,33,0,0,3,4,0,5,0,14,13,0,2,0,0,3,0,1,-1
285.0,60.699999999999996,131.66,5.579999999999999,180139.0,0,94.0,13,20,1,0,4,3,1,1,0,18,32,0,3,0,6,1,0,0,1
266.0,42.7,144.76000000000002,-4.420000000000001,180140.0,1,87.0,10,36,2,0,3,8,2,2,0,12,15,0,1,0,0,2,0,1,1
293.0,37.00000000000001,104.25,-1.0800000000000005,180140.0,0,83.0,14,31,1,0,5,5,1,2,0,14,10,0,1,0,0,2,0,2,-1
282.0,67.7,74.07000000000001,6.949999999999999,180141.0,0,74.0,17,27,0,0,5,11,0,1,0,23,22,0,3,0,6,1,0,0,0
263.0,54.4,55.029999999999994,5.330000000000001,180141.0,1,79.0,21,42,0,0,3,5,0,2,0,25,17,0,3,0,4,1,0,0,0
294.0,37.5,101.63999999999999,1.5299999999999998,180142.0,1,87.5,15,23,0,1,6,7,0,1,0,10,20,0,2,0,4,0,0,0,0
282.0,87.80000000000001,136.67,9.1,180142.0,0,81.5,20,30,0,2,1,4,0,1,0,30,17,0,4,0,6,4,0,0,0
283.0,62.1,157.92,3.200000000000001,180143.0,1,86.5,14,34,4,0,3,12,4,1,0,12,12,0,4,0,0,0,0,2,1
315.0,25.999999999999996,89.57,0.55,180143.0,0,77.5,11,20,2,0,2,3,2,0,0,7,15,0,3,0,0,2,0,4,-1
287.0,14.2,78.83,-0.1299999999999999,180144.0,1,70.0,16,31,0,0,5,1,1,1,1,9,15,0,2,0,0,2,0,2,-1
262.0,32.60000000000001,111.71,-3.9599999999999995,180144.0,0,83.0,14,26,1,1,2,5,2,1,0,7,20,0,3,0,0,1,1,1,1
290.0,15.899999999999999,110.23000000000002,-8.079999999999998,180145.0,0,75.0,10,33,0,0,2,4,0,2,0,15,9,0,2,0,0,2,0,3,-1
276.0,85.0,157.48999999999998,7.28,180145.0,1,87.5,9,35,3,0,3,4,3,3,0,16,11,0,1,0,5,1,0,0,1
264.0,30.400000000000002,147.58,-3.5300000000000002,180146.0,0,86.0,17,31,0,1,5,5,1,2,0,16,14,0,3,0,0,0,0,1,0
275.0,25.099999999999998,89.38999999999999,-1.979999999999999,180146.0,1,77.5,13,13,1,1,3,6,1,3,0,9,16,0,4,0,0,1,0,1,0
276.0,15.9,103.09,-6.890000000000001,180147.0,0,78.0,12,43,0,0,3,6,0,2,0,13,15,0,1,0,0,2,0,1,-1
292.0,71.3,89.85000000000001,6.769999999999999,180147.0,1,81.5,15,45,1,1,3,4,1,0,0,20,14,0,0,0,5,1,0,0,1
288.0,32.2,42.86,2.3400000000000003,180148.0,0,82.0,8,34,1,0,0,5,1,5,0,17,11,0,2,0,0,3,0,2,-1
264.0,52.5,135.49,5.88,180148.0,1,79.0,10,47,1,3,7,6,2,1,0,17,7,0,2,0,0,0,0,1,1
275.0,22.8,91.33999999999999,-0.28,180149.0,1,81.5,17,26,0,0,3,6,1,2,0,7,18,0,1,0,0,3,0,1,0
293.0,41.9,61.93,3.170000000000001,180149.0,0,78.0,19,23,1,0,5,5,1,1,0,15,19,0,2,0,0,3,0,1,0
294.0,50.10000000000001,103.98000000000002,-3.0,180150.0,1,80.5,8,37,1,0,4,2,1,0,0,24,10,0,2,0,0,3,0,1,0
284.0,28.399999999999995,123.28000000000002,-6.25,180150.0,0,80.0,10,44,1,1,3,3,1,1,0,15,8,0,5,0,0,2,0,1,0
265.0,35.800000000000004,57.66,-0.9200000000000006,180151.0,0,79.0,21,25,2,0,1,3,2,6,0,11,14,0,1,0,0,1,0,3,-1
294.0,40.39999999999999,107.67,0.05999999999999908,180151.0,1,86.5,12,22,2,0,5,5,3,0,0,10,23,0,3,0,0,1,0,2,1
266.0,5.6000000000000005,141.14000000000004,-13.82,180152.0,0,77.5,18,40,0,0,3,3,1,3,0,5,11,0,4,0,0,2,0,2,-1
283.0,39.6,140.01000000000002,-4.759999999999999,180152.0,1,81.5,11,35,2,0,2,10,2,5,0,13,18,0,1,0,0,1,0,1,1
284.0,37.699999999999996,146.57,-2.8600000000000003,180153.0,1,89.5,15,24,1,0,5,5,1,1,0,7,25,0,4,0,5,0,0,0,1
265.0,13.7,89.97,-4.25,180153.0,0,81.5,25,34,0,0,1,4,0,3,0,13,16,0,3,0,0,1,0,1,-1
277.0,79.69999999999999,119.42000000000002,0.7199999999999998,180154.0,0,78.0,15,23,1,1,5,4,1,2,0,19,13,0,3,0,6,2,0,0,1
287.0,19.099999999999998,73.29,-0.04999999999999999,180154.0,1,80.0,12,34,0,0,6,7,0,1,0,12,17,0,0,0,0,1,0,1,-1
316.0,29.9,68.85,-3.5900000000000007,180155.0,1,89.0,13,23,1,0,2,3,1,1,0,11,20,0,1,0,0,3,0,1,0
276.0,20.9,103.44,-0.4700000000000002,180155.0,0,70.5,19,39,0,0,3,4,1,0,0,14,13,0,2,1,0,1,0,1,0
282.0,58.79999999999999,110.04,3.6500000000000004,180156.0,1,87.5,19,19,1,0,3,4,3,2,0,21,13,0,1,1,0,1,0,2,1
292.0,34.6,87.85,3.25,180156.0,0,77.0,12,19,1,0,2,4,2,1,0,15,17,0,4,0,0,2,0,3,-1
290.0,48.3,80.75999999999999,8.26,180157.0,1,80.5,15,33,3,0,5,4,3,0,0,7,12,0,0,0,0,0,0,1,1
293.0,17.8,98.85000000000001,-3.2500000000000004,180157.0,0,63.5,12,26,1,0,0,7,1,2,0,6,15,0,0,0,0,2,0,3,-1
284.0,20.6,131.75,-2.7200000000000006,180158.0,1,80.5,11,30,0,1,4,9,1,1,0,9,15,0,3,0,0,1,0,1,0
262.0,43.300000000000004,54.14,-2.4299999999999997,180158.0,0,77.0,15,29,1,0,4,5,1,0,0,20,12,0,0,1,0,1,0,1,0
288.0,25.700000000000003,72.29,-1.4699999999999998,180159.0,0,73.0,6,35,1,1,7,3,1,3,0,13,22,0,4,0,0,4,0,3,-1
287.0,69.3,85.92,8.11,180159.0,1,73.0,21,30,1,0,5,5,3,0,0,14,7,0,0,0,0,4,0,1,1
316.0,9.600000000000001,57.290000000000006,-3.4399999999999995,180160.0,1,78.5,12,17,1,0,5,4,1,1,0,12,24,0,2,3,0,1,0,2,-1
285.0,41.10000000000001,99.17000000000002,-2.63,180160.0,0,73.5,24,27,2,0,3,6,3,0,0,10,12,0,2,2,0,3,0,1,1
262.0,31.9,89.5,-1.48,180161.0,1,83.0,13,39,0,0,2,4,0,2,0,19,8,0,1,0,0,3,0,1,-1
284.0,51.099999999999994,126.91999999999999,0.44000000000000017,180161.0,0,87.0,8,33,1,0,5,2,1,0,0,13,13,0,2,0,4,2,0,0,1
265.0,28.3,68.01,1.2000000000000004,180162.0,0,73.5,27,24,0,2,3,2,0,3,0,13,14,0,4,0,0,3,0,2,-1
285.0,78.1,134.04,6.249999999999999,180162.0,1,90.5,14,27,2,0,5,6,2,0,0,15,27,0,2,0,6,2,0,0,1
315.0,41.8,62.2,1.7399999999999998,180163.0,0,65.0,15,32,1,0,4,4,2,1,0,18,14,0,1,0,0,1,0,4,-1
290.0,54.8,91.38000000000001,7.35,180163.0,1,81.0,14,16,2,0,3,4,4,2,0,9,15,0,2,0,0,2,0,2,1
283.0,65.0,146.69,1.4000000000000001,180164.0,0,90.5,13,26,0,0,1,5,3,4,0,34,20,0,4,0,0,2,0,3,0
266.0,50.4,138.42000000000002,0.9,180164.0,1,73.0,19,14,2,0,3,2,3,1,0,11,13,0,1,0,0,1,0,3,0
316.0,51.2,73.41,6.1800000000000015,180165.0,1,87.0,19,20,1,1,1,3,1,0,0,23,14,0,1,0,0,0,0,1,0
283.0,22.1,151.69,-1.7600000000000002,180165.0,0,88.0,13,31,1,0,4,1,1,2,0,11,19,0,1,0,0,1,0,1,0
262.0,86.0,116.32,9.65,180166.0,1,86.5,8,36,3,1,4,4,3,1,0,10,16,0,3,0,7,2,0,0,1
287.0,8.2,70.55,0.7699999999999999,180166.0,0,63.0,14,35,0,1,4,2,0,1,0,14,9,1,3,1,0,3,0,4,-1
292.0,16.099999999999998,85.86,-8.75,180167.0,0,70.0,11,20,0,0,0,5,0,3,0,18,16,1,2,0,0,2,0,2,-1
276.0,64.5,124.02999999999999,1.8199999999999998,180167.0,1,76.0,16,43,1,1,2,5,1,2,0,17,11,0,0,0,5,0,0,0,1
287.0,38.599999999999994,73.36000000000001,4.8999999999999995,180168.0,0,72.0,17,34,1,0,5,2,1,2,0,17,12,0,5,0,0,5,0,3,-1
277.0,64.5,147.57,7.54,180168.0,1,87.0,11,44,2,0,7,8,3,2,0,23,17,0,1,0,0,0,0,1,1
275.0,16.2,68.72000000000001,-1.4199999999999995,180169.0,0,76.5,13,21,0,1,3,4,1,2,0,6,13,0,0,1,0,1,0,1,0
293.0,17.1,97.03999999999999,-0.9000000000000001,180169.0,1,83.5,11,11,1,1,4,5,1,7,0,2,14,0,3,0,0,2,0,1,0
266.0,62.0,118.5,8.71,180170.0,1,72.5,10,30,1,0,1,3,4,1,0,12,14,0,0,1,0,5,1,2,1
264.0,11.8,153.67000000000002,-7.260000000000001,180170.0,0,77.5,16,35,1,0,9,5,2,1,1,9,13,1,4,0,0,0,0,5,-1
282.0,46.10000000000001,97.0,-1.7300000000000002,180171.0,1,83.0,11,42,1,0,7,3,1,2,0,13,18,0,3,0,5,0,0,0,1
263.0,18.7,66.13999999999999,-2.1900000000000004,180171.0,0,70.0,15,33,0,0,2,0,0,3,0,18,10,0,2,1,0,2,0,1,-1
294.0,43.6,83.22,1.7700000000000005,180172.0,0,78.0,22,35,0,0,1,5,0,1,0,18,21,0,2,0,4,1,0,0,0
265.0,53.5,90.16999999999999,4.2600000000000025,180172.0,1,78.0,21,24,0,0,6,2,0,7,0,19,22,0,5,0,7,0,0,0,0
277.0,29.3,101.99000000000001,2.26,180173.0,0,88.0,13,20,1,0,6,6,1,4,0,13,15,0,4,0,0,1,0,1,0
315.0,41.50000000000001,92.3,-1.57,180173.0,1,87.0,14,38,1,0,3,8,1,2,0,14,13,0,1,0,0,4,0,1,0
316.0,30.6,69.29,-0.2800000000000004,180174.0,0,83.0,17,41,2,1,2,0,3,3,0,12,24,0,3,1,0,1,0,2,1
285.0,30.6,129.61,-6.23,180174.0,1,74.0,23,29,0,0,3,5,2,1,0,14,18,0,3,0,0,1,0,3,-1
276.0,24.900000000000002,134.45,-5.25,180175.0,1,76.0,23,36,1,0,2,6,1,1,0,10,11,0,2,0,0,0,0,1,0
316.0,27.699999999999996,61.199999999999996,-4.6899999999999995,180175.0,0,85.0,10,18,0,2,0,6,1,1,0,17,25,0,3,1,0,2,0,1,0
288.0,33.199999999999996,86.45,1.7700000000000005,180176.0,1,82.0,16,16,0,0,3,6,0,4,0,4,26,0,4,0,6,3,0,0,0
264.0,44.099999999999994,131.95000000000002,2.74,180176.0,0,82.0,24,29,0,0,6,3,0,0,0,11,16,0,3,0,5,1,0,0,0
263.0,17.200000000000003,63.1,-3.6,180177.0,0,70.5,14,29,0,0,2,6,0,1,0,11,17,0,1,0,0,3,0,2,-1
277.0,74.5,118.89000000000001,10.139999999999999,180177.0,1,87.0,16,28,1,1,7,8,2,4,0,14,14,0,1,0,5,0,0,0,1
290.0,49.300000000000004,80.44,0.6899999999999986,180178.0,0,68.0,16,26,0,0,3,2,0,0,0,11,16,0,1,0,6,2,0,0,0
315.0,35.6,80.82999999999998,0.47999999999999954,180178.0,1,74.5,17,33,0,1,4,5,0,3,0,5,16,0,2,0,5,2,0,0,0
290.0,7.500000000000001,112.64,-1.7799999999999996,180179.0,0,74.5,8,25,0,0,4,3,0,2,0,12,7,0,4,2,0,3,0,1,-1
293.0,48.7,95.41,2.6999999999999997,180179.0,1,83.0,7,19,1,0,5,7,1,7,0,5,8,0,2,0,5,2,0,0,1
315.0,16.3,82.95999999999998,-4.39,180180.0,0,71.0,11,18,0,0,3,8,0,2,0,8,14,0,1,0,0,1,1,3,-1
